Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[764]    0.0    0.00    0.00       1         camlStdlib__bigarray__get_1224 [764]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[765]    0.0    0.00    0.00       1         camlStdlib__bigarray__reshape_3_1386 [765]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[766]    0.0    0.00    0.00       1         camlStdlib__entry [766]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[767]    0.0    0.00    0.00       1         camlStdlib__ephemeron__MakeSeeded_1502572 [767]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__List__map3_exn_402730 [2681]
[768]    0.0    0.00    0.00       1         camlStdlib__format__advance_loop_601872 [768]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__List__map3_exn_402730 [2681]
[769]    0.0    0.00    0.00       1         camlStdlib__format__break_line_1831 [769]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[770]    0.0    0.00    0.00       1         camlStdlib__format__enqueue_advance_601880 [770]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__format__ksprintf_802479 [772]
[771]    0.0    0.00    0.00       1         camlStdlib__format__fun_903376 [771]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__Import0__$2b$2e_14635 [1978]
[772]    0.0    0.00    0.00       1         camlStdlib__format__ksprintf_802479 [772]
                0.00    0.00       1/1           camlStdlib__format__fun_903376 [771]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__List__map3_402725 [2680]
[773]    0.0    0.00    0.00       1         camlStdlib__format__pp_force_break_line_1837 [773]
                0.00    0.00       1/1           camlStdlib__parsing__grow_stacks_1178 [783]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[774]    0.0    0.00    0.00       1         camlStdlib__format__pp_set_all_formatter_output_functions_902501 [774]
-----------------------------------------------
                                   1             caml_program <cycle 1> [819]
[775]    0.0    0.00    0.00       1         camlStdlib__hashtbl__entry <cycle 1> [775]
                                   3             _fini <cycle 1> [16355]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[776]    0.0    0.00    0.00       1         camlStdlib__hashtbl__resize_301959 [776]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[777]    0.0    0.00    0.00       1         camlStdlib__int32__of_string_opt_1037 [777]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[778]    0.0    0.00    0.00       1         camlStdlib__lexing__from_channel_1224 [778]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[779]    0.0    0.00    0.00       1         camlStdlib__list__remove_assoc_1294 [779]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[780]    0.0    0.00    0.00       1         camlStdlib__list__sort_1443 [780]
-----------------------------------------------
                                   1             caml_program <cycle 1> [819]
[781]    0.0    0.00    0.00       1         camlStdlib__map__min_binding_opt_201209 <cycle 1> [781]
                                   2             _fini <cycle 1> [16355]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[782]    0.0    0.00    0.00       1         camlStdlib__nativeint__lognot_1096 [782]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__format__pp_force_break_line_1837 [773]
[783]    0.0    0.00    0.00       1         camlStdlib__parsing__grow_stacks_1178 [783]
                0.00    0.00       1/1           caml_num_rows_fd [818]
-----------------------------------------------
                                   1             caml_program <cycle 1> [819]
[784]    0.0    0.00    0.00       1         camlStdlib__random__entry <cycle 1> [784]
                                   1             _fini <cycle 1> [16355]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__scanf__scan_float_2152 [791]
[785]    0.0    0.00    0.00       1         camlStdlib__scanf__fun_703525 [785]
-----------------------------------------------
                                   1             caml_program <cycle 1> [819]
[786]    0.0    0.00    0.00       1         camlStdlib__scanf__get_digit_202266 <cycle 1> [786]
                                   1             _fini <cycle 1> [16355]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__ephemeron__set_key_data_1502600 [13446]
[787]    0.0    0.00    0.00       1         camlStdlib__scanf__make_scanf_302552 [787]
                0.00    0.00       1/1555        caml_hash_mix_string [627]
                0.00    0.00       1/682         caml_md5_channel [630]
                0.00    0.00       1/2           camlCamlinternalFormat__fun_8706550 [728]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__list__mem_assoc_1284 [115]
[788]    0.0    0.00    0.00       1         camlStdlib__scanf__scan_caml_float_2202 [788]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__scanf__is_hexa_digit_2111 [14284]
[789]    0.0    0.00    0.00       1         camlStdlib__scanf__scan_decimal_digit_star_2072 [789]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__scanf__scan_sign_2116 [14331]
[790]    0.0    0.00    0.00       1         camlStdlib__scanf__scan_digit_plus_2096 [790]
-----------------------------------------------
                                   1             camlStdlib__scanf__scan_float_2152 [791]
                0.00    0.00       1/1           camlStdlib__scanf__check_case_insensitive_string_2161 [113]
[791]    0.0    0.00    0.00       1+1       camlStdlib__scanf__scan_float_2152 [791]
                0.00    0.00       1/153         camlStdlib__bytes__sub_string_1037 [653]
                0.00    0.00       1/1           camlStdlib__scanf__fun_703525 [785]
                                   1             camlStdlib__scanf__scan_float_2152 [791]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[792]    0.0    0.00    0.00       1         camlStdlib__scanf__token_bool_2037 [792]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[793]    0.0    0.00    0.00       1         camlStdlib__set__find_last_aux_401362 [793]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[794]    0.0    0.00    0.00       1         camlStdlib__set__of_list_501472 [794]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[795]    0.0    0.00    0.00       1         camlStdlib__set__sub_401410 [795]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[796]    0.0    0.00    0.00       1         camlStdlib__stream__do_rec_301785 [796]
-----------------------------------------------
                0.00    0.00       1/1           camlWriteInstrToFile__entry <cycle 2> [121]
[797]    0.0    0.00    0.00       1         camlStdlib__uchar__succ_1016 [797]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[798]    0.0    0.00    0.00       1         camlStdlib__weak__loop_101525 [798]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[799]    0.0    0.00    0.00       1         camlStdlib__weak__loop_1484 [799]
-----------------------------------------------
                                   1             camlUnify__fun_606199 <cycle 3> [55]
[800]    0.0    0.00    0.00       1         camlUnify__cyclic_2729 <cycle 3> [800]
                                  11             camlUnify__fun_606199 <cycle 3> [55]
-----------------------------------------------
                0.00    0.00       1/1           camlUnifyTypes__unifyTypesOfInferredVars_1319 <cycle 2> [45]
[801]    0.0    0.00    0.00       1         camlUnify__fun_606093 [801]
                0.00    0.00       1/116         camlStdlib__list__entry [659]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__Hashtbl__create_inner_407043 [1794]
[802]    0.0    0.00    0.00       1         caml_MD5Update [802]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__list__rev_sort_1444 <cycle 1> [718]
[803]    0.0    0.00    0.00       1         caml_array_append [803]
-----------------------------------------------
                                   1             camlStdlib__list__rev_sort_1444 <cycle 1> [718]
[804]    0.0    0.00    0.00       1         caml_ba_change_layout <cycle 1> [804]
                                   1             caml_hash <cycle 1> [635]
                                   1             caml_hash_mix_double <cycle 1> [604]
-----------------------------------------------
                0.00    0.00       1/1           camlBin_prot__Write__loop_2273 [5019]
[805]    0.0    0.00    0.00       1         caml_ba_get_generic [805]
-----------------------------------------------
                0.00    0.00       1/1           caml_copysign_float [15263]
[806]    0.0    0.00    0.00       1         caml_ba_set_N [806]
-----------------------------------------------
                0.00    0.00       1/1           caml_string_lessthan [15909]
[807]    0.0    0.00    0.00       1         caml_bytes_set32 [807]
-----------------------------------------------
                0.00    0.00       1/1           caml_tanh_float [576]
[808]    0.0    0.00    0.00       1         caml_bytes_set64 [808]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[809]    0.0    0.00    0.00       1         caml_c_thread_register [809]
-----------------------------------------------
                0.00    0.00       1/1           caml_array_concat [317]
[810]    0.0    0.00    0.00       1         caml_close_channel [810]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[811]    0.0    0.00    0.00       1         caml_condition_wait [811]
-----------------------------------------------
                0.00    0.00       1/1           caml_lt_float [15708]
[812]    0.0    0.00    0.00       1         caml_cos_float [812]
-----------------------------------------------
                0.00    0.00       1/1           caml_log1p_float [572]
[813]    0.0    0.00    0.00       1         caml_flush_partial [813]
-----------------------------------------------
                                   1             extern_value <cycle 1> [665]
[814]    0.0    0.00    0.00       1         caml_ml_input <cycle 1> [814]
                0.00    0.00       1/898         caml_putword [629]
                                 207             intern_rec <cycle 1> [599]
-----------------------------------------------
                                   1             extern_value <cycle 1> [665]
[815]    0.0    0.00    0.00       1         caml_ml_input_int <cycle 1> [815]
                0.00    0.00       2/2           caml_floatarray_create [735]
                0.00    0.00       1/2           caml_ml_output_char [737]
                                   2             caml_make_vect <cycle 1> [711]
-----------------------------------------------
                0.00    0.00       1/1           caml_ml_input_char [736]
[816]    0.0    0.00    0.00       1         caml_ml_output_int [816]
-----------------------------------------------
                0.00    0.00       1/1           extern_value <cycle 1> [665]
[817]    0.0    0.00    0.00       1         caml_ml_pos_out [817]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__parsing__grow_stacks_1178 [783]
[818]    0.0    0.00    0.00       1         caml_num_rows_fd [818]
-----------------------------------------------
                                   1             _fini <cycle 1> [16355]
[819]    0.0    0.00    0.00       1         caml_program <cycle 1> [819]
                0.00    0.00       1/1           camlStdlib__entry [766]
                0.00    0.00       1/1           camlStdlib__list__remove_assoc_1294 [779]
                0.00    0.00       1/1           camlStdlib__list__sort_1443 [780]
                0.00    0.00       1/1           camlStdlib__array__copy_1034 [759]
                0.00    0.00       1/1           camlStdlib__array__stable_sort_101810 [762]
                0.00    0.00       1/1           camlStdlib__int32__of_string_opt_1037 [777]
                0.00    0.00       1/1           camlStdlib__nativeint__lognot_1096 [782]
                0.00    0.00       1/1           camlStdlib__lexing__from_channel_1224 [778]
                0.00    0.00       1/1           camlStdlib__set__find_last_aux_401362 [793]
                0.00    0.00       1/1           camlStdlib__set__sub_401410 [795]
                0.00    0.00       1/1           camlStdlib__set__of_list_501472 [794]
                0.00    0.00       1/2           camlStdlib__map__Make_1056 [732]
                0.00    0.00       1/1           camlStdlib__stream__do_rec_301785 [796]
                0.00    0.00       1/1           camlCamlinternalFormat__buffer_add_char_1253 [743]
                0.00    0.00       1/1           camlCamlinternalFormat__fmtiter_1488 [744]
                0.00    0.00       1/1           camlCamlinternalFormat__type_format_gen_4402014 [747]
                0.00    0.00       1/1           camlStdlib__hashtbl__resize_301959 [776]
                0.00    0.00       1/1           camlStdlib__weak__loop_1484 [799]
                0.00    0.00       1/1           camlStdlib__weak__loop_101525 [798]
                0.00    0.00       1/5           camlStdlib__weak__stats_301565 [714]
                0.00    0.00       1/1           camlStdlib__format__enqueue_advance_601880 [770]
                0.00    0.00       1/1           camlStdlib__format__pp_set_all_formatter_output_functions_902501 [774]
                0.00    0.00       1/1           camlStdlib__scanf__token_bool_2037 [792]
                0.00    0.00       1/1           camlStdlib__ephemeron__MakeSeeded_1502572 [767]
                0.00    0.00       1/1           camlStdlib__bigarray__get_1224 [764]
                0.00    0.00       1/1           camlStdlib__bigarray__reshape_3_1386 [765]
                0.00    0.00       1/1           unix_if_indextoname [826]
                0.00    0.00       1/1           caml_thread_stop [824]
                0.00    0.00       1/1           caml_thread_new [823]
                0.00    0.00       1/1           caml_c_thread_register [809]
                0.00    0.00       1/1           caml_thread_join [822]
                0.00    0.00       1/1           caml_condition_wait [811]
                0.00    0.00       1/1           bigstring_realloc [739]
                0.00    0.00       1/1           unix_chdir [825]
                0.00    0.00       1/1           camlCore__Core_filename__fun_207411 [749]
                0.00    0.00       1/1           camlCore__Core_filename__fun_207473 [750]
                                   3             camlStdlib__list__rev_sort_1444 <cycle 1> [718]
                                   2             camlDt__fun_2011616 <cycle 1> [600]
                                   1             camlStdlib__set__aux_601508 <cycle 1> [634]
                                   1             camlStdlib__map__min_binding_opt_201209 <cycle 1> [781]
                                   1             camlCamlinternalFormat__print_start_1271 <cycle 1> [746]
                                   1             camlCamlinternalFormat__bprint_altint_fmt_1342 <cycle 1> [740]
                                   1             camlCamlinternalFormat__bprint_fmt_1485 <cycle 1> [742]
                                   1             camlCamlinternalFormat__fun_8706484 <cycle 1> [745]
                                   1             camlStdlib__random__entry <cycle 1> [784]
                                   1             camlStdlib__hashtbl__entry <cycle 1> [775]
                                   1             camlStdlib__scanf__get_digit_202266 <cycle 1> [786]
                                   1             camlStdlib__ephemeron__get_key_1502742 <cycle 1> [720]
                                   1             camlParser___menhir_goto_sentence_item_1127 <cycle 1> [757]
                                   1             camlLogs__report_202578 <cycle 1> [754]
                                   1             camlLogs__entry <cycle 1> [602]
                                   1             camlDt__fun_2011708 <cycle 1> [717]
                                   1             camlExecuteCode__execute_2985 <cycle 1> [5]
                                   1             camlDt__fun_2011558 <cycle 1> [751]
-----------------------------------------------
                0.00    0.00       1/1           caml_tanh_float [576]
[820]    0.0    0.00    0.00       1         caml_string_greaterthan [820]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__seq__filter_301026 [678]
[821]    0.0    0.00    0.00       1         caml_sys_rename [821]
                0.00    0.00       1/374         caml_sys_error [644]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[822]    0.0    0.00    0.00       1         caml_thread_join [822]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[823]    0.0    0.00    0.00       1         caml_thread_new [823]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[824]    0.0    0.00    0.00       1         caml_thread_stop [824]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[825]    0.0    0.00    0.00       1         unix_chdir [825]
-----------------------------------------------
                0.00    0.00       1/1           caml_program <cycle 1> [819]
[826]    0.0    0.00    0.00       1         unix_if_indextoname [826]
-----------------------------------------------
                                2080             _fini <cycle 1> [16355]
                                   1             camlCamlinternalFormat__print_start_1271 <cycle 1> [746]
                                   1             camlCamlinternalFormat__bprint_altint_fmt_1342 <cycle 1> [740]
                                   1             camlCamlinternalFormat__bprint_fmt_1485 <cycle 1> [742]
                                   1             camlCamlinternalFormat__fun_8706484 <cycle 1> [745]
                                   1             camlStdlib__random__entry <cycle 1> [784]
                                   1             camlStdlib__scanf__get_digit_202266 <cycle 1> [786]
                                   1             extern_value <cycle 1> [665]
                                   2             camlStdlib__map__min_binding_opt_201209 <cycle 1> [781]
                                   3             camlStdlib__hashtbl__entry <cycle 1> [775]
                                   4             camlStdlib__ephemeron__get_key_1502742 <cycle 1> [720]
                                   4             caml_make_vect <cycle 1> [711]
                                  11             caml_ba_uint8_get64 <cycle 1> [702]
                                 152             intern_rec <cycle 1> [599]
                                 475             camlStdlib__set__aux_601508 <cycle 1> [634]
                0.00    0.00       1/4879485     camlUnifyTypes__unifyTypesOfInferredVars_1319 <cycle 2> [45]
                0.00    0.00       1/4879485     camlDt__show_structure_402184 [484]
                0.00    0.00       1/4879485     camlDt__pp_structure_402183 [286]
                0.00    0.00       1/4879485     camlLogs__k_202584 [496]
                0.00    0.00       1/4879485     camlCore__Core_filename__try_name_103820 [267]
                0.00    0.00       1/4879485     camlCore__Signal__entry [154]
                0.00    0.00       1/4879485     camlCore__Core_zone__t_of_sexp_123255 [368]
                0.00    0.00       1/4879485     camlCore__Core_zone__sexp_of_t_223301 [367]
                0.00    0.00       1/4879485     camlCore__Core_zone__to_binable_223561 [369]
                0.00    0.00       1/4879485     camlCore__Core_zone__entry [366]
                0.00    0.00       1/4879485     camlCore__Core_time_float__sexp_of_sexp_repr_120327 [361]
                0.00    0.00       1/4879485     camlCore_kernel__Import__entry [184]
                0.00    0.00       1/4879485     camlCore_kernel__Doubly_linked__split_or_splice_before_2259 [389]
                0.00    0.00       1/4879485     camlCore_kernel__Hashable__Make_plain_7205 [272]
                0.00    0.00       1/4879485     camlCore_kernel__Hashable__Make_binable_and_derive_hash_fold_t_15130 [397]
                0.00    0.00       1/4879485     camlCore_kernel__Hashable__entry [398]
                0.00    0.00       1/4879485     camlCore_kernel__Hexdump__fun_5161 [402]
                0.00    0.00       1/4879485     camlCore_kernel__Percent__to_bp_2525 [429]
                0.00    0.00       1/4879485     camlCore_kernel__Percent__of_bp_int_2527 [427]
                0.00    0.00       1/4879485     camlCore_kernel__Percent__to_bp_int_3386 [430]
                0.00    0.00       1/4879485     camlCore_kernel__Span__fun_1060826 [208]
                0.00    0.00       1/4879485     camlCore_kernel__Ofday__of_string_iso8601_extended_127179 [423]
                0.00    0.00       1/4879485     camlCore_kernel__Ofday__loop_129651 [422]
                0.00    0.00       1/4879485     camlCore_kernel__Time__of_date_ofday_precise_52160 [284]
                0.00    0.00       1/4879485     camlCore_kernel__Time_ns__iter_16457 [478]
                0.00    0.00       1/4879485     camlCore_kernel__Std_kernel__entry [123]
                0.00    0.00       1/4879485     camlSexplib__Lexer__Make_1142 [530]
                0.00    0.00       1/4879485     camlSexplib__Pre_sexp__fun_1005386 [531]
                0.00    0.00       1/4879485     camlSexplib__Conv__entry [528]
                0.00    0.00       1/4879485     camlSexplib__Conv_error__entry [529]
                0.00    0.00       1/4879485     camlParsexp__Import__entry [506]
                0.00    0.00       1/4879485     camlParsexp__Parser_automaton_internal__entry [508]
                0.00    0.00       1/4879485     camlParsexp__Parser_automaton__tr_03_1156 [507]
                0.00    0.00       1/4879485     camlParsexp__Parser_automaton__entry [30]
                0.00    0.00       1/4879485     camlExpect_test_collector__final_flush_inner_903111 [488]
                0.00    0.00       1/4879485     camlPpx_inline_test_lib__Runtime__position_match_302473 [527]
                0.00    0.00       1/4879485     camlBin_prot__Write__entry [355]
                0.00    0.00       1/4879485     camlUnix__get_port_302673 [566]
                0.00    0.00       1/4879485     camlTyperep_lib__Std_internal__typename_of_t_103771 [217]
                0.00    0.00       1/4879485     camlBase__Random__entry [348]
                0.00    0.00       1/4879485     camlBase__Array_permute__permute_inner_1632 [344]
                0.00    0.00       1/4879485     camlBase__Array_permute__permute_1390 [343]
                0.00    0.00       1/4879485     camlBase__Comparator__entry [346]
                0.00    0.00       1/4879485     camlBase__Validate__bounded_202572 [350]
                0.00    0.00       1/4879485     camlBase__String__is_suffix_gen_2582 [349]
                0.00    0.00       1/4879485     camlBase__Int__entry [347]
                0.00    0.00       1/4879485     camlBase__Backtrace__most_recent_2769 [345]
                0.00    0.00       1/4879485     camlBase__Int63_emul__of_string_3508 [264]
                0.00    0.00       1/4879485     camlStdlib__open_in_gen_201245 [560]
                0.00    0.00       1/4879485     camlStdlib__list__find_1306 [557]
                0.00    0.00       1/4879485     camlStdlib__list__find_opt_1311 [558]
                0.00    0.00       1/4879485     camlStdlib__list__merge_1348 [559]
                0.00    0.00       1/4879485     camlStdlib__list__aux_1499 [556]
                0.00    0.00       1/4879485     camlStdlib__set__find_last_opt_401382 [563]
                0.00    0.00       1/4879485     camlCamlinternalFormat__bprint_string_literal_1377 [266]
                0.00    0.00       1/4879485     camlCamlinternalFormat__fun_8706496 [356]
                0.00    0.00       1/4879485     camlStdlib__format__scan_push_701904 [554]
                0.00    0.00       1/4879485     camlStdlib__ephemeron__get_key_1502681 [551]
                0.00    0.00       1/4879485     camlStdlib__bigarray__create_1242 [550]
                0.00    0.00       1/4879485     unix_execv [582]
                0.00    0.00       1/4879485     encode_sigset [581]
                0.00    0.00       1/4879485     caml_parse_ocamlrunparam [218]
                0.00    0.00       1/4879485     caml_unregister_frametable [579]
                0.00    0.00       1/4879485     caml_frexp_float [262]
                0.00    0.00       1/4879485     caml_modf_float [341]
                0.00    0.00       1/4879485     caml_tanh_float [576]
                0.00    0.00       1/4879485     caml_acos_float [316]
                0.00    0.00       1/4879485     caml_sys_get_config [342]
                0.00    0.00       1/4879485     caml_ephe_get_key [112]
                0.00    0.00       2/4879485     camlLogs__fun_303102 [294]
                0.00    0.00       2/4879485     camlCore__Unix_error__fun_203699 [152]
                0.00    0.00       2/4879485     camlCore_kernel__Perms__Only_used_as_phantom_type0_805125 [278]
                0.00    0.00       2/4879485     camlCore_kernel__Std_internal__entry [176]
                0.00    0.00       2/4879485     camlBase__String__fun_806881 [265]
                0.00    0.00       2/4879485     camlBase__Backtrace__maybe_set_recording_2772 [263]
                0.00    0.00       2/4879485     camlSexplib0__Sexp_conv__entry [304]
                0.00    0.00       2/4879485     camlStdlib__weak__add_1490 [313]
                0.00    0.00       2/4879485     compare_channel [321]
                0.00    0.00       2/4879485     grow_extern_output [322]
                0.00    0.00       2/4879485     caml_serialize_block_2 [320]
                0.00    0.00       3/4879485     camlBig_int__base_power_big_int_101465 [221]
                0.00    0.00       3/4879485     camlSexplib__Std__entry [243]
                0.00    0.00       4/4879485     camlPpx_inline_test_lib__Runtime__drop_1781 [202]
                0.00    0.00       4/4879485     camlBase__Map__entry [183]
                0.00    0.00       4/4879485     caml_ephe_get_data [151]
                0.00    0.00       5/4879485     camlBin_prot__Read__bin_read_nativeint_2249 [162]
                0.00    0.00       5/4879485     core_kernel_gc_minor_words [175]
                0.00    0.00       5/4879485     caml_copysign [174]
                0.00    0.00       8/4879485     camlBig_int__pred_big_int_1098 [131]
                0.00    0.00      10/4879485     camlCore__Core_unix__entry [109]
                0.00    0.00      28/4879485     camlCore_kernel__Hexdump__printable_string_3154 [91]
                0.00    0.00      28/4879485     camlCore_kernel__Hexdump__line_3342 [90]
                0.00    0.00      28/4879485     camlCore_kernel__Hexdump__to_sequence_3349 [92]
                0.00    0.00      28/4879485     camlCore_kernel__Hexdump__fun_5166 [89]
                0.00    0.00      28/4879485     camlCore_kernel__Hexdump__Of_indexable1_3926 [88]
                0.00    0.00      40/4879485     camlStdlib__bigarray__of_array_1299 [52]
                0.00    0.00      40/4879485     camlStdlib__bigarray__slice_left_2_1341 [78]
                0.00    0.00      51/4879485     camlStdlib__bigarray__of_array_1349 [76]
                0.00    0.00      60/4879485     camlBase__Ordering__hash_fold_t_1444 [73]
                0.00    0.00      76/4879485     caml_array_get_addr [67]
                0.00    0.00      76/4879485     caml_array_get_float [66]
                0.00    0.00      76/4879485     intern_cleanup [69]
                0.00    0.00     390/4879485     camlShadow_stdlib__entry [33]
                0.00    0.00     414/4879485     unix_mknod_stub [42]
                0.00    0.00     440/4879485     camlStdlib__weak__find_shadow_201529 [40]
[16355   0.0    0.00    0.00    2603+2080    _fini <cycle 1> [16355]
                0.00    0.00     974/65849       caml_output_value_to_block [611]
                0.00    0.00     440/1555        caml_hash_mix_string [627]
                0.00    0.00     340/65828       caml_serialize_block_float_8 [612]
                0.00    0.00     207/41902       caml_deserialize_uint_4 [614]
                0.00    0.00     137/137         caml_open_descriptor_in [656]
                0.00    0.00      11/78759       caml_hash_mix_float [610]
                0.00    0.00       6/898         caml_putword [629]
                0.00    0.00       2/3           caml_output_value [727]
                                 587             intern_rec <cycle 1> [599]
                                 137             caml_make_array <cycle 1> [655]
                                  40             hash_aux <cycle 1> [648]
                                  36             caml_hash_mix_double <cycle 1> [604]
                                  25             caml_input_val_core <cycle 1> [642]
                                   2             caml_output_val <cycle 1> [726]
                                   1             extern_value <cycle 1> [665]
                                   1             caml_program <cycle 1> [819]
                                2080             _fini <cycle 1> [16355]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [16355] _fini               [675] camlStdlib__bigarray__slice_right_1_1337 [66] caml_array_get_float
 [739] bigstring_realloc     [625] camlStdlib__buffer__sub_1135 [734] caml_array_unsafe_get_float
 [740] camlCamlinternalFormat__bprint_altint_fmt_1342 [666] camlStdlib__bytes__extend_1045 [804] caml_ba_change_layout
 [741] camlCamlinternalFormat__bprint_float_fmt_1352 [633] camlStdlib__bytes__fun_2044 [805] caml_ba_get_generic
 [742] camlCamlinternalFormat__bprint_fmt_1485 [653] camlStdlib__bytes__sub_string_1037 [632] caml_ba_hash
 [743] camlCamlinternalFormat__buffer_add_char_1253 [662] camlStdlib__char__uppercase_1017 [806] caml_ba_set_N
 [744] camlCamlinternalFormat__fmtiter_1488 [766] camlStdlib__entry [339] caml_ba_slice
 [745] camlCamlinternalFormat__fun_8706484 [767] camlStdlib__ephemeron__MakeSeeded_1502572 [702] caml_ba_uint8_get64
 [728] camlCamlinternalFormat__fun_8706550 [720] camlStdlib__ephemeron__get_key_1502742 [807] caml_bytes_set32
 [729] camlCamlinternalFormat__parse_conversion_6603570 [768] camlStdlib__format__advance_loop_601872 [808] caml_bytes_set64
 [730] camlCamlinternalFormat__parse_padding_6603566 [769] camlStdlib__format__break_line_1831 [809] caml_c_thread_register
 [746] camlCamlinternalFormat__print_start_1271 [337] camlStdlib__format__break_new_line_1825 [127] caml_callbackN_exn
 [747] camlCamlinternalFormat__type_format_gen_4402014 [770] camlStdlib__format__enqueue_advance_601880 [810] caml_close_channel
 [748] camlCodeStructureInArg__removeAbstractInstr_4676 [771] camlStdlib__format__fun_903376 [811] caml_condition_wait
